experiment_begin_timestamp,experiment_sec,experiment_state_timestamp,save_interval_secs,last_save_timestamp,temperature_1_C,humidity_1,temperature_2_C,humidity_2,target_temperature,target_humidity,control_change_minimum_secs,last_control_change_timestamp,last_fan_on_timestamp,fan_on,humidifyer_on,heater_on,,,
-1000,0,1728345401.86564,60,1728356387.75506,37.77,0.4454,37.68,0.4211,38.33,0.42,2,1728356446.87168,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356447.79455,37.74,0.4528,37.57,0.4293,38.33,0.42,2,1728356507.18388,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356507.83567,37.9,0.4551,37.67,0.4337,38.33,0.42,2,1728356567.46913,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356567.84855,38.11,0.4552,37.82,0.4355,38.33,0.42,2,1728356627.79753,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356627.87193,38.37,0.4473,38.02,0.4304,38.33,0.42,2,1728356686.29214,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728356687.89701,38.3,0.4142,38.04,0.3957,38.33,0.42,2,1728356746.61431,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728356747.91155,37.89,0.442,37.78,0.4181,38.33,0.42,2,1728356806.90875,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356807.92475,37.75,0.4512,37.6,0.4282,38.33,0.42,2,1728356867.17292,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356867.96035,37.83,0.4542,37.67,0.4327,38.33,0.42,2,1728356927.39543,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356927.9801,38.09,0.4545,37.79,0.4346,38.33,0.42,2,1728356987.68345,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728356987.99384,38.38,0.4523,38.01,0.4343,38.33,0.42,2,1728357046.2864,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728357048.02951,38.36,0.4137,38.04,0.3957,38.33,0.42,2,1728357106.66371,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728357108.0651,37.88,0.4413,37.79,0.4179,38.33,0.42,2,1728357167.20267,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357168.09175,37.73,0.4511,37.59,0.4276,38.33,0.42,2,1728357227.46061,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357228.11236,37.86,0.4545,37.66,0.4327,38.33,0.42,2,1728357287.6577,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357288.14291,38.04,0.455,37.78,0.4348,38.33,0.42,2,1728357347.98134,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357348.15907,38.32,0.454,37.97,0.4356,38.33,0.42,2,1728357406.22228,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728357408.19955,38.43,0.4124,38.08,0.3951,38.33,0.42,2,1728357466.54286,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728357468.21387,37.96,0.4386,37.85,0.4148,38.33,0.42,2,1728357526.92118,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357528.25108,37.74,0.4496,37.61,0.4251,38.33,0.42,2,1728357587.25832,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357588.28201,37.82,0.454,37.62,0.4315,38.33,0.42,2,1728357647.64598,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357648.29674,38,0.4547,37.78,0.4345,38.33,0.42,2,1728357707.98218,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357708.32913,38.27,0.4536,37.91,0.435,38.33,0.42,2,1728357768.25813,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357768.36793,38.38,0.4135,38.06,0.3963,38.33,0.42,2,1728357826.59104,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728357828.39779,37.95,0.4377,37.82,0.4142,38.33,0.42,2,1728357887.64065,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357888.42637,37.75,0.4489,37.69,0.4248,38.33,0.42,2,1728357947.92852,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728357948.44471,37.85,0.4534,37.66,0.4312,38.33,0.42,2,1728358008.23439,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358008.47707,38.04,0.4538,37.8,0.4337,38.33,0.42,2,1728358066.5345,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358068.50957,38.31,0.453,37.93,0.4343,38.33,0.42,2,1728358126.81596,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358128.5434,38.41,0.4123,38.1,0.3954,38.33,0.42,2,1728358188.32547,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728358188.56943,37.97,0.4382,37.84,0.4151,38.33,0.42,2,1728358246.59622,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358248.6114,37.7,0.4498,37.65,0.4255,38.33,0.42,2,1728358306.92634,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358308.62393,37.81,0.4543,37.59,0.4317,38.33,0.42,2,1728358367.27386,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358368.65825,37.99,0.4548,37.77,0.4345,38.33,0.42,2,1728358427.5084,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358428.67226,38.24,0.454,37.9,0.4349,38.33,0.42,2,1728358487.82677,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358488.68089,38.42,0.4153,38.1,0.399,38.33,0.42,2,1728358546.92433,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728358548.71584,38.05,0.4367,37.86,0.4141,38.33,0.42,2,1728358607.73294,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358608.7586,37.76,0.4487,37.7,0.4246,38.33,0.42,2,1728358667.95027,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358668.80026,37.82,0.4536,37.63,0.4311,38.33,0.42,2,1728358728.27373,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358728.81146,37.99,0.4541,37.8,0.4337,38.33,0.42,2,1728358788.56838,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358788.84775,38.28,0.453,37.93,0.4342,38.33,0.42,2,1728358846.82863,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358848.8576,38.44,0.4122,38.1,0.3959,38.33,0.42,2,1728358907.10662,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728358908.89699,37.96,0.4377,37.84,0.4145,38.33,0.42,2,1728358967.88811,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728358968.92942,37.67,0.4497,37.57,0.425,38.33,0.42,2,1728359028.21741,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359028.97191,37.72,0.4542,37.54,0.4315,38.33,0.42,2,1728359088.60091,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359088.98297,37.95,0.4546,37.71,0.4338,38.33,0.42,2,1728359148.90919,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359149.0164,38.23,0.4528,37.85,0.4345,38.33,0.42,2,1728359207.2044,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359209.04692,38.43,0.4183,38.05,0.4034,38.33,0.42,2,1728359268.22086,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728359269.07656,38.07,0.4322,37.88,0.4107,38.33,0.42,2,1728359328.55584,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359329.10492,37.74,0.4467,37.64,0.4221,38.33,0.42,2,1728359388.89754,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359389.14279,37.71,0.4521,37.58,0.4292,38.33,0.42,2,1728359447.26117,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359449.16419,37.94,0.4534,37.73,0.4325,38.33,0.42,2,1728359507.56317,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359509.19023,38.19,0.4516,37.83,0.4332,38.33,0.42,2,1728359567.91161,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359569.20871,38.45,0.4275,38.03,0.4118,38.33,0.42,2,1728359628.44031,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728359629.22814,38.18,0.4238,37.96,0.4034,38.33,0.42,2,1728359689.04272,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359689.2524,37.77,0.4444,37.68,0.4199,38.33,0.42,2,1728359747.33164,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359749.2754,37.67,0.4513,37.54,0.4284,38.33,0.42,2,1728359807.67275,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359809.31144,37.86,0.4531,37.64,0.4318,38.33,0.42,2,1728359867.92071,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359869.32362,38.07,0.4521,37.81,0.4332,38.33,0.42,2,1728359928.22231,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728359929.34893,38.39,0.4465,37.98,0.4293,38.33,0.42,2,1728359988.5591,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728359989.36977,38.35,0.4156,38.04,0.3972,38.33,0.42,2,1728360048.81454,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728360049.3996,37.86,0.4425,37.76,0.4187,38.33,0.42,2,1728360109.07686,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360109.42439,37.67,0.4516,37.57,0.4279,38.33,0.42,2,1728360169.33934,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360169.44624,37.81,0.4541,37.61,0.4323,38.33,0.42,2,1728360227.59365,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360229.46929,38.01,0.4532,37.79,0.434,38.33,0.42,2,1728360287.94694,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360289.48103,38.33,0.4511,37.92,0.4337,38.33,0.42,2,1728360348.3216,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728360349.51488,38.35,0.4151,38.03,0.3976,38.33,0.42,2,1728360408.64055,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728360409.52862,37.89,0.4389,37.8,0.4155,38.33,0.42,2,1728360468.93696,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360469.55349,37.67,0.4493,37.56,0.4252,38.33,0.42,2,1728360529.25055,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360529.56367,37.75,0.4527,37.54,0.4306,38.33,0.42,2,1728360589.55124,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360589.59195,37.97,0.4526,37.75,0.4327,38.33,0.42,2,1728360647.92126,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360649.59944,38.24,0.451,37.87,0.4329,38.33,0.42,2,1728360708.19761,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360709.61504,38.42,0.4141,38.05,0.3988,38.33,0.42,2,1728360768.46595,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728360769.62772,38.04,0.4332,37.85,0.4117,38.33,0.42,2,1728360829.35685,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360829.66775,37.71,0.4456,37.63,0.4216,38.33,0.42,2,1728360889.63467,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360889.71065,37.75,0.4502,37.62,0.4281,38.33,0.42,2,1728360947.91111,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728360949.75186,37.96,0.4507,37.76,0.4307,38.33,0.42,2,1728361008.1077,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361009.77958,38.23,0.4496,37.87,0.4311,38.33,0.42,2,1728361068.39306,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361069.79455,38.42,0.4123,38.09,0.3974,38.33,0.42,2,1728361128.75586,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728361129.81593,38,0.4368,37.88,0.414,38.33,0.42,2,1728361189.07825,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361189.8319,37.74,0.4481,37.63,0.4239,38.33,0.42,2,1728361249.36868,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361249.85191,37.76,0.4526,37.58,0.43,38.33,0.42,2,1728361309.64613,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361309.88994,37.97,0.4523,37.75,0.4324,38.33,0.42,2,1728361367.94393,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361369.90823,38.24,0.4506,37.88,0.4324,38.33,0.42,2,1728361428.31666,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361429.93865,38.45,0.4133,38.06,0.397,38.33,0.42,2,1728361489.20999,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728361489.96208,37.98,0.4349,37.83,0.4128,38.33,0.42,2,1728361549.79459,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361549.96961,37.71,0.4471,37.6,0.4231,38.33,0.42,2,1728361608.16551,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361610.00716,37.75,0.4509,37.57,0.4288,38.33,0.42,2,1728361668.44425,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361670.04802,37.95,0.4509,37.73,0.4312,38.33,0.42,2,1728361728.75557,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361730.0856,38.26,0.4494,37.91,0.4313,38.33,0.42,2,1728361788.9575,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361790.12177,38.41,0.4133,38.06,0.3966,38.33,0.42,2,1728361849.44236,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728361850.16441,38.02,0.435,37.85,0.4131,38.33,0.42,2,1728361910.08878,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361910.19887,37.72,0.447,37.58,0.423,38.33,0.42,2,1728361968.38943,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728361970.24241,37.79,0.4507,37.62,0.4287,38.33,0.42,2,1728362028.72813,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362030.25001,37.98,0.4504,37.76,0.4309,38.33,0.42,2,1728362089.05859,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362090.26524,38.29,0.4489,37.89,0.4307,38.33,0.42,2,1728362149.42156,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362150.27809,38.44,0.4138,38.08,0.3975,38.33,0.42,2,1728362209.89432,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728362210.30741,38,0.4334,37.83,0.4113,38.33,0.42,2,1728362270.21895,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362270.32556,37.7,0.4458,37.6,0.4217,38.33,0.42,2,1728362328.53804,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362330.35151,37.71,0.4499,37.57,0.4277,38.33,0.42,2,1728362388.8501,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362390.38686,37.96,0.4497,37.67,0.4299,38.33,0.42,2,1728362449.08537,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362450.41852,38.22,0.448,37.85,0.4299,38.33,0.42,2,1728362509.37906,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362510.44047,38.42,0.4124,38.06,0.3967,38.33,0.42,2,1728362569.92766,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728362570.47994,38.01,0.4326,37.85,0.4108,38.33,0.42,2,1728362628.76091,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362630.49986,37.72,0.4449,37.61,0.4209,38.33,0.42,2,1728362689.03862,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362690.54037,37.76,0.4487,37.6,0.4267,38.33,0.42,2,1728362749.3957,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362750.55783,37.97,0.4487,37.77,0.429,38.33,0.42,2,1728362809.6814,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362810.57188,38.28,0.4473,37.88,0.4294,38.33,0.42,2,1728362870.0105,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362870.59297,38.42,0.4126,38.06,0.3969,38.33,0.42,2,1728362929.31394,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728362930.61154,38.03,0.4334,37.86,0.4118,38.33,0.42,2,1728362989.91349,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728362990.63467,37.73,0.4454,37.61,0.4218,38.33,0.42,2,1728363050.14208,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363050.65664,37.82,0.4499,37.6,0.4279,38.33,0.42,2,1728363110.41025,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363110.69107,37.98,0.4497,37.76,0.4299,38.33,0.42,2,1728363170.67142,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363170.70876,38.26,0.4481,37.92,0.4303,38.33,0.42,2,1728363228.99767,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363230.74282,38.47,0.4135,38.07,0.3973,38.33,0.42,2,1728363289.33011,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728363290.76899,38,0.4293,37.85,0.4073,38.33,0.42,2,1728363349.81257,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363350.78432,37.65,0.4429,37.59,0.4184,38.33,0.42,2,1728363410.10061,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363410.82267,37.73,0.4475,37.53,0.4249,38.33,0.42,2,1728363470.36815,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363470.85248,37.89,0.4477,37.62,0.4272,38.33,0.42,2,1728363530.7061,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363530.88027,38.22,0.4463,37.82,0.4281,38.33,0.42,2,1728363589.02227,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363590.89959,38.45,0.4168,38.05,0.4017,38.33,0.42,2,1728363649.43495,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728363650.9386,38.12,0.431,37.89,0.4102,38.33,0.42,2,1728363709.76187,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363710.9581,37.75,0.4443,37.65,0.4207,38.33,0.42,2,1728363770.02723,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363770.9867,37.78,0.4491,37.58,0.4266,38.33,0.42,2,1728363830.35985,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363831.00985,37.96,0.4491,37.71,0.4291,38.33,0.42,2,1728363890.6827,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363891.02045,38.23,0.4475,37.84,0.4293,38.33,0.42,2,1728363950.97004,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728363951.04401,38.44,0.4135,38.07,0.3985,38.33,0.42,2,1728364009.1975,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728364011.07319,38.04,0.4329,37.87,0.4115,38.33,0.42,2,1728364069.51088,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364071.11549,37.71,0.4457,37.63,0.4216,38.33,0.42,2,1728364129.79815,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364131.13002,37.71,0.45,37.56,0.4275,38.33,0.42,2,1728364190.09863,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364191.15984,37.94,0.45,37.68,0.4298,38.33,0.42,2,1728364250.45846,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364251.17822,38.21,0.448,37.87,0.4303,38.33,0.42,2,1728364310.76893,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364311.21942,38.44,0.4134,38.03,0.399,38.33,0.42,2,1728364370.00425,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728364371.2329,38.07,0.4344,37.84,0.4127,38.33,0.42,2,1728364430.32422,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364431.24964,37.69,0.4469,37.63,0.4227,38.33,0.42,2,1728364490.75311,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364491.27015,37.69,0.4513,37.55,0.4289,38.33,0.42,2,1728364551.0875,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364551.29994,37.92,0.4512,37.67,0.4309,38.33,0.42,2,1728364609.3418,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364611.31976,38.23,0.4492,37.83,0.431,38.33,0.42,2,1728364669.64357,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364671.35056,38.44,0.4212,38.05,0.4067,38.33,0.42,2,1728364730.64792,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728364731.36019,38.18,0.422,37.94,0.4024,38.33,0.42,2,1728364790.98452,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364791.39958,37.71,0.4377,37.63,0.4137,38.33,0.42,2,1728364851.31774,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364851.42772,37.67,0.4443,37.53,0.4212,38.33,0.42,2,1728364909.64925,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364911.45469,37.9,0.4453,37.59,0.4247,38.33,0.42,2,1728364969.96133,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728364971.48936,38.13,0.4443,37.8,0.4255,38.33,0.42,2,1728365030.31158,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365031.51118,38.37,0.4339,37.96,0.4181,38.33,0.42,2,1728365090.87695,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728365091.52978,38.27,0.4223,38.02,0.4038,38.33,0.42,2,1728365151.22465,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365151.57214,37.81,0.4373,37.72,0.4136,38.33,0.42,2,1728365211.54369,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365211.58548,37.71,0.4441,37.54,0.4213,38.33,0.42,2,1728365269.90871,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365271.60448,37.9,0.4456,37.68,0.4247,38.33,0.42,2,1728365330.20195,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365331.63518,38.14,0.4442,37.81,0.4254,38.33,0.42,2,1728365390.52473,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365391.65224,38.43,0.4278,38.02,0.4119,38.33,0.42,2,1728365451.05524,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728365451.6724,38.25,0.4206,37.97,0.4012,38.33,0.42,2,1728365511.35703,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365511.70379,37.75,0.4348,37.68,0.4112,38.33,0.42,2,1728365569.71342,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365571.7179,37.61,0.4425,37.49,0.4193,38.33,0.42,2,1728365630.05406,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365631.75862,37.8,0.4442,37.59,0.4229,38.33,0.42,2,1728365690.37455,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365691.7724,38.04,0.4427,37.77,0.424,38.33,0.42,2,1728365750.65703,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365751.78402,38.38,0.4382,37.91,0.4218,38.33,0.42,2,1728365811.48629,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728365811.79966,38.36,0.4213,38.02,0.4026,38.33,0.42,2,1728365871.77693,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728365871.81706,37.84,0.4408,37.73,0.4173,38.33,0.42,2,1728365930.01347,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365931.85378,37.66,0.4484,37.54,0.425,38.33,0.42,2,1728365990.33021,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728365991.8676,37.82,0.4495,37.57,0.4287,38.33,0.42,2,1728366050.65984,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366051.88933,38.04,0.4479,37.79,0.4294,38.33,0.42,2,1728366111.03325,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366111.92535,38.36,0.443,37.96,0.4268,38.33,0.42,2,1728366171.64807,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728366171.96283,38.35,0.4207,38.02,0.4023,38.33,0.42,2,1728366229.96636,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728366231.99711,37.84,0.4403,37.73,0.4168,38.33,0.42,2,1728366290.48341,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366292.02023,37.65,0.4485,37.55,0.4251,38.33,0.42,2,1728366350.72581,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366352.05216,37.8,0.4499,37.57,0.429,38.33,0.42,2,1728366411.01864,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366412.09094,38.03,0.4483,37.78,0.4296,38.33,0.42,2,1728366471.42005,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366472.10768,38.32,0.4458,37.94,0.4289,38.33,0.42,2,1728366530.19837,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366532.14306,38.42,0.4181,38.07,0.401,38.33,0.42,2,1728366590.51035,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728366592.17225,37.89,0.4376,37.79,0.4144,38.33,0.42,2,1728366650.82175,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366652.18672,37.65,0.4478,37.55,0.4237,38.33,0.42,2,1728366711.09711,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366712.22435,37.73,0.45,37.56,0.4285,38.33,0.42,2,1728366771.42102,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366772.24204,37.96,0.4488,37.67,0.4296,38.33,0.42,2,1728366831.60837,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366832.2611,38.28,0.4466,37.86,0.429,38.33,0.42,2,1728366891.85156,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728366892.29858,38.41,0.4163,38.04,0.3994,38.33,0.42,2,1728366952.19244,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728366952.33559,37.94,0.4369,37.8,0.4142,38.33,0.42,2,1728367010.57647,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367012.35757,37.71,0.4462,37.59,0.4229,38.33,0.42,2,1728367070.93346,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367072.37,37.8,0.4486,37.57,0.4272,38.33,0.42,2,1728367131.21066,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367132.3891,38.01,0.4475,37.74,0.4288,38.33,0.42,2,1728367191.45306,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367192.41259,38.33,0.4453,37.93,0.4278,38.33,0.42,2,1728367252.09798,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728367252.44554,38.35,0.4174,37.98,0.3993,38.33,0.42,2,1728367312.39769,0,True,True,False,,,
-1000,0,1728345401.86564,60,1728367312.47387,37.88,0.4379,37.76,0.4152,38.33,0.42,2,1728367370.87152,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367372.50915,37.72,0.4463,37.57,0.4228,38.33,0.42,2,1728367431.20814,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367432.5317,37.87,0.4476,37.59,0.4263,38.33,0.42,2,1728367491.56856,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367492.56039,38.1,0.4462,37.81,0.4276,38.33,0.42,2,1728367551.85571,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367552.57572,38.4,0.4389,37.98,0.422,38.33,0.42,2,1728367610.80531,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728367612.61412,38.32,0.4204,38.03,0.4018,38.33,0.42,2,1728367671.36268,0,False,True,True,,,
-1000,0,1728345401.86564,60,1728367672.62873,37.85,0.44,37.78,0.417,38.33,0.42,2,1728367731.60198,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367732.66048,37.69,0.4472,37.56,0.4244,38.33,0.42,2,1728367791.90452,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367792.69247,37.86,0.4485,37.62,0.428,38.33,0.42,2,1728367852.17908,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367852.72888,38.08,0.4469,37.79,0.4286,38.33,0.42,2,1728367912.45722,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728367912.76852,38.39,0.4393,37.95,0.4227,38.33,0.42,2,1728367970.94923,0,True,False,False,,,
-1000,0,1728345401.86564,60,1728367972.79168,38.32,0.4208,37.99,0.4021,38.33,0.42,2,1728368031.29236,0,False,False,True,,,
-1000,0,1728345401.86564,60,1728368032.82879,37.85,0.4373,37.72,0.4142,38.33,0.42,2,1728368091.60364,0,False,False,True,,,
